Time,Ethical_Compliance,Legal_Compliance,Land_Usage_Compliance,International_Law_Compliance,Overall_Compliance_Score,Project_Maturity_Level,Investment_Level,Safety_Score,Overall_Governance
23.232323232323235,0.23000000000000007,0.23000000000000007,0.46000000000000013,0.3450000000000002,1.36125,0.8222500000000001,1.1500000000000004,99.9753325,0.6056417500000009
24.242424242424242,0.24000000000000007,0.24000000000000007,0.48000000000000015,0.3600000000000002,1.36125,0.8962500000000001,1.2000000000000004,99.9731125,0.6435637500000003
25.252525252525253,0.25000000000000006,0.25000000000000006,0.5000000000000001,0.3750000000000002,1.36125,0.9734375000000002,1.2500000000000004,99.970796875,0.6824515624999996
26.262626262626263,0.26000000000000006,0.26000000000000006,0.5200000000000001,0.39000000000000024,1.36125,1.0538125000000003,1.3000000000000005,99.968385625,0.7223051875000006
27.272727272727273,0.2700000000000001,0.2700000000000001,0.5400000000000001,0.40500000000000025,1.36125,1.1373750000000002,1.3500000000000005,99.96587875,0.7631246250000001
28.282828282828284,0.2800000000000001,0.2800000000000001,0.5600000000000002,0.42000000000000026,1.36125,1.2241250000000004,1.4000000000000006,99.96327625,0.8049098749999996
29.292929292929294,0.2900000000000001,0.2900000000000001,0.5800000000000002,0.4350000000000003,1.36125,1.3140625000000004,1.4500000000000006,99.960578125,0.8476609375000006
30.303030303030305,0.3000000000000001,0.3000000000000001,0.6000000000000002,0.4500000000000003,1.36125,1.4071875000000005,1.5000000000000007,99.957784375,0.8913778125000001
31.313131313131315,0.3100000000000001,0.3100000000000001,0.6200000000000002,0.4650000000000003,1.36125,1.5035000000000005,1.5500000000000007,99.954895,0.9360605000000011
32.323232323232325,0.3200000000000001,0.3200000000000001,0.6400000000000002,0.4800000000000003,1.36125,1.6030000000000006,1.6000000000000008,99.95191,0.9817090000000006
33.333333333333336,0.3300000000000001,0.3300000000000001,0.6600000000000003,0.49500000000000033,1.36125,1.7056875000000007,1.6500000000000008,99.948829375,1.0283233125
34.343434343434346,0.34000000000000014,0.34000000000000014,0.6800000000000003,0.5100000000000003,1.36125,1.8115625000000006,1.7000000000000008,99.945653125,1.0759034374999996
35.35353535353536,0.35000000000000014,0.35000000000000014,0.7000000000000003,0.5250000000000004,1.36125,1.9206250000000007,1.7500000000000009,99.94238125,1.1244493750000009
36.36363636363637,0.36000000000000015,0.36000000000000015,0.7200000000000003,0.5400000000000004,1.36125,2.0328750000000007,1.800000000000001,99.93901375,1.1739611250000004
37.37373737373738,0.37000000000000016,0.37000000000000016,0.7400000000000003,0.5550000000000004,1.36125,2.1483125000000007,1.850000000000001,99.935550625,1.2244386875000002
38.38383838383839,0.38000000000000017,0.38000000000000017,0.7600000000000003,0.5700000000000004,1.36125,2.266937500000001,1.900000000000001,99.931991875,1.2758820625000011
39.3939393939394,0.3900000000000002,0.3900000000000002,0.7800000000000004,0.5850000000000004,1.36125,2.3887500000000013,1.950000000000001,99.9283375,1.328291250000001
40.40404040404041,0.4000000000000002,0.4000000000000002,0.8000000000000004,0.6000000000000004,1.36125,2.5137500000000013,2.000000000000001,99.9245875,1.3816662500000005
41.41414141414142,0.4100000000000002,0.4100000000000002,0.8200000000000004,0.6150000000000004,1.36125,2.6419375000000014,2.0500000000000007,99.920741875,1.4360070625
42.42424242424243,0.4200000000000002,0.4200000000000002,0.8400000000000004,0.6300000000000004,1.36125,2.7733125000000016,2.1000000000000005,99.916800625,1.4913136875000015
43.43434343434344,0.4300000000000002,0.4300000000000002,0.8600000000000004,0.6450000000000005,1.36125,2.9078750000000015,2.1500000000000004,99.91276375,1.5475861250000011
